country_code,country_name,cereal_yield_kg_per_ha,fertiliser_kg_per_ha,arable_land_pct,irrigated_land_pct,livestock_production_index,gdp_per_capita_usd,agri_value_added_pct_gdp,food_price_inflation_pct,population_total,rural_population_pct,agri_employment_pct,female_agri_employment_pct,internet_users_pct,rural_electricity_access_pct,stunting_pct_children,account_ownership_pct,account_ownership_female_pct,account_ownership_poorest40_pct,bank_branches_per_100k,atm_per_100k,private_credit_pct_gdp,bank_deposits_pct_gdp,cereal_loss_pct,wgi_control_of_corruption,wgi_government_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_of_law,wgi_voice_accountability,lpi_overall,trade_pct_gdp,poverty_headcount_pct_215,mobile_subscriptions_per_100,fertiliser_efficiency,bank_branches_scaled,atm_scaled,credit_scaled,value_chain_finance_score,cereal_availability_kg_pc
KEN,Kenya,1522.4,53.0505986519714,11.4175064467254,,103.55,1698.89578271444,21.4770750957252,6.10793603659176,53219166,68.7120665978029,51.2354676158147,57.9591153884423,26.96290016,68.2,,79.1951576168317,75.3574331684213,61.0172451989758,4.58748945688963,7.01904261361217,31.1231240199267,31.0956151229703,13.5,-0.710787899999999,-0.3468069,-1.11021939999999,-0.424813499999999,-0.445618199999999,-0.437757499999999,2.81,35.0,20.94,122.297519656734,28.7,3.74,2.31,12.01,30.89,352.02060000000006
KGZ,Kyrgyz Republic,2334.9,26.1006680130496,6.71220020855057,9.68831093661068,112.81,1132.5546781282,12.4122330298243,11.9050398185147,6851224,65.2478789828796,16.8140070793762,19.8962698096564,77.11769867,99.6,8.6,45.0948439820275,43.756073592119,28.9362826040683,7.54678556495913,43.0279415793191,24.1631715005894,23.9744704348828,0.73,-1.1583724,-0.842252799999999,-0.3876484,-0.5122396,-0.879262,-0.5153924,2.3,100.26,0.8,108.171654806063,89.46,6.15,14.19,9.32,20.47,362.6713
KHM,Cambodia,3565.6,49.5837556187719,23.3409228416044,,94.16,1938.76436741728,16.9044143710096,2.92073477592949,16974305,59.8908141871153,37.1315873016896,39.6320832073133,60.76269913,77.1,21.9,33.3949915672468,32.524222340901,28.7743580260272,12.3970993856871,31.6492661070635,121.842231182128,121.826219178824,6.21,-1.0917539,-0.643403,-0.1486895,-0.6885401,-1.14770479999999,-1.4431473,2.4,146.18,4.14,117.234785164989,71.91,10.1,10.44,47.01,25.77,519.6505
KOR,"Korea, Rep.",6826.1,281.478034251675,13.7602459016393,,108.55,34792.9397214598,1.66515978191584,2.49833333333339,51769539,18.8383473492215,5.34699533496314,4.79354168854125,97.57132698,100.0,,98.6713470938187,98.6826236627064,95.5551077428415,13.588254959598,257.124510837619,159.926120236306,159.926120236306,2.04,0.7614152,1.6261842,0.9005342,0.9879995,1.1681575,0.991734,3.8,75.31,0.06,140.516382791931,24.25,11.07,84.78,61.7,70.36,398.24784999999997
KWT,Kuwait,14702.4,1208.25,0.448933782267116,,116.09,26203.2617257856,0.473024818982534,3.42362947609188,4360865,0.0,1.99092694417687,0.176468835813886,99.7,100.0,4.3,,,,12.677167139351,66.4283558101992,,4.65565737536907,1.63,-0.0606404,0.0296612,0.1542147999999999,0.1641700999999999,0.1194986,-0.5604317,3.2,82.0,0.02,158.646854136291,12.17,10.33,21.9,,16.11,463.33465
LAO,Lao PDR,3993.8,72.1004901960784,5.30329289428076,19.9506876583424,181.18,2556.58912640405,16.0676970155249,3.75562036658877,7453194,62.661221731643,69.8577324066029,69.9478593832743,62.0,100.0,,37.3200289962313,37.8537503564048,28.7249334424894,3.06518077635758,27.6451973205243,,,4.16,-1.0773186,-0.7431648,0.583086,-0.742067799999999,-0.7575675,-1.3981687,2.4,,3.78,64.7101497693472,55.39,2.5,9.12,,19.55,583.9562000000001
LBN,Lebanon,2177.9,143.927716271112,13.8435679374389,,118.15,5973.41933892988,1.40016561487545,154.756096023393,5718122,10.034637954559,3.57626845572298,1.55777869920897,82.65599823,100.0,7.0,20.7030978086648,16.5927162989733,15.5081553870459,23.1964282935161,42.5885435335694,,,1.96,-1.2586741,-1.0567104,-1.3231817,-0.821736999999999,-1.0028379,-0.7622156,2.72,78.83,0.0,74.9935205999452,15.13,18.89,14.04,,16.26,391.2581
LBR,Liberia,1051.9,15.498,5.19102990033223,,103.2,621.927983063426,37.4176170873767,7.81559385858648,5259323,46.0775381140902,43.7763770463323,46.9155360922454,26.38229942,8.1,,51.6311457560752,44.1999602431587,42.8471732793079,3.13370541732795,3.85184624213227,12.8996951357409,12.6981253405117,11.4,-0.9896145,-1.32722149999999,-0.2103506,-0.945724799999999,-0.8429491,-0.187357599999999,2.4,,17.95,31.429900768597,67.87,2.55,1.27,4.98,19.17,395.67095
LBY,Libya,673.4,14.7238372093023,0.977528217602328,,118.22,7731.35448152581,1.9292341608539,2.86833027751019,7135175,12.1634981728165,10.8195844563305,7.11397542951866,77.438797,,,,,,12.1667982475637,11.3946343793649,11.0391738497626,10.9582046319331,5.52,-1.5502152,-1.4589466,-2.2069296,-1.9018167,-1.56279409999999,-1.26873449999999,1.9,164.28,0.7000000000000001,195.117849246865,45.74,9.91,3.76,4.26,5.98,438.85044999999997
LKA,Sri Lanka,4541.1,153.93804664723,22.1791141286777,,128.88,4357.97225779491,8.78994016463402,7.01478071238195,22156000,80.1733724804731,27.2756790552661,29.1974347869667,44.45308724,100.0,7.4,89.2707132323262,89.2774734204631,76.9279071770383,17.287226773206,,,,3.32,-0.3367364,-0.2353399,-0.510938,-0.1629445,-0.2315397,-0.2581614,,41.23,0.4,135.522602889503,29.5,14.08,,,60.1,629.42425
LSO,Lesotho,972.5,15.7719609582964,7.42424242424242,,92.6,955.221236301503,5.95625262808585,6.04774591950676,2261542,59.3448239148003,32.0326529888304,21.0206157671744,45.05670166,37.7,,,,,3.59159566614123,13.5017392634568,22.3287794465889,22.0192211863146,12.966666666666669,-0.1543581,-0.7136054,-0.1334002,-0.6526333,-0.401743299999999,-0.2217516,2.28,139.19,29.59,80.5368195682415,61.66,2.93,4.45,8.62,5.33,404.99305
LTU,Lithuania,3937.2,139.684510750329,36.3999361124421,,91.37,18569.7057246217,3.39582123831296,4.68354420903453,2808380,31.8087882995605,5.3128209610804,3.51968388701888,86.93054425,100.0,0.7,93.5322396656764,90.3759802179306,74.0837038828211,11.1129913394438,42.6839894628636,37.2020567095125,37.2020567095125,4.45,0.9249581,0.9787009,1.0111257,1.1708847999999998,1.2107283,1.134426,3.4,154.81,0.49,133.357273318046,28.19,9.05,14.07,14.35,40.39,353.96605
LUX,Luxembourg,5593.3,226.997694967345,24.2660596785345,,120.06,110873.185245175,0.194861687098922,2.52692009066166,640064,5.4138256603467,1.19588974901356,0.52156329533173,98.66086333,100.0,,,,,56.6697509875401,99.4043173060129,102.997694439279,102.997694439279,0.82,1.9638476,1.9512038,1.1450494,1.8555011,1.7333366,1.6761180999999998,3.6,397.51,0.09,136.87108956478,24.64,46.16,32.78,39.74,39.56,339.29305000000005
LVA,Latvia,3900.2,111.814977973568,21.8865498955488,,102.53,16070.1680032322,4.20672251535361,3.27582937431165,1884490,31.8191208536307,5.6409265751152,3.15059947452062,91.17964988,100.0,0.5,96.6187204898816,97.5525993090574,90.9818101998532,6.54083113838135,57.0435946395373,32.452830258812,32.452830258812,1.41,0.8423495,0.8795712,0.8069841999999999,1.1028018,0.9839815,0.9910654,3.5,136.8,0.24,114.644670333429,34.88,5.33,18.81,12.52,45.04,290.44875
MAR,Morocco,2328.7,58.2241595588995,15.9842189110464,,112.1,3309.130859375,11.9779439009277,1.40195883962006,36954442,37.6826723399711,31.2337647364311,44.908605252682,88.13031937,100.0,,44.3728342386603,32.7023454022166,36.9131367453721,22.4515822539656,29.2766567739344,86.0589211866219,61.814096620738,4.87,-0.4783966,-0.1241745,-0.4686437,-0.0751135,-0.4447944,-0.696885,,75.52,0.66,138.911268095998,40.0,18.29,9.65,33.2,26.15,700.9533
MDA,Moldova,5157.7,46.5772751750135,56.4609303739739,8.66747671121912,75.83,3688.16729442144,10.5865870134286,5.10641129002835,2595809,58.1884574890137,56.5983758747449,58.2776016204574,74.91899872,100.0,,64.2455175635428,62.9240254361984,39.9513794576381,31.0806208245924,55.3398380060748,28.5309349890981,23.3743391222692,0.87,-0.550342,-0.210143599999999,-0.0451684,-0.0862631,-0.2519381,0.0252853,,88.47,0.0,128.983642317657,110.73,25.32,18.25,11.01,31.49,353.25064999999995
MDG,Madagascar,2776.5,6.52566666666667,5.15641113784806,,94.44,431.599103077746,22.5220913616157,5.81225118787715,29691083,68.8862876783964,71.0617201574972,69.9767446829326,13.74590015,10.9,39.8,,,,2.88755578161427,3.08158126891641,17.8524446782585,17.7786025234266,14.5,-0.9473613,-0.9458829,-0.4612648,-0.8689985,-0.893154,-0.556467199999999,,55.22,44.43,53.9177233784298,425.47,2.35,1.02,6.89,3.42,448.83685
MDV,Maldives,2442.8,110.25641025641,13.0,,99.44,9759.2219360708,5.30620397187521,0.543149688737013,516154,59.2601351289517,13.028575365589,11.0082943068329,81.95760345,100.0,,,,,14.9434354223113,42.6255371062649,39.3089828252313,34.8607082868537,10.5,-0.1632074,0.1471020999999999,0.4430279,-0.2598203,-0.1352825,-0.1371966,,142.61,0.0,136.789214071769,22.16,12.17,14.06,15.17,13.8,381.26439999999997
MEX,Mexico,3878.9,101.244572127351,11.1488039301422,6.24613726871408,117.46,9728.05680032556,3.78266528758294,5.68920847683753,127648148,21.0675992581943,13.3118150499106,4.96032293173474,75.62650476,100.0,12.8,,,,12.2265389848338,63.5567592936892,35.0570605505008,26.1189526428014,2.7,-0.8733867,-0.0457428999999999,-0.736204699999999,-0.191282199999999,-1.0248188,-0.17373,,83.07,1.5,99.09481491263,38.31,9.96,20.96,13.53,14.82,482.58475000000004
MKD,North Macedonia,3537.8,50.4916067146283,16.5344964314036,,90.66,6064.92315120022,7.14748884425831,3.23074912132928,1837114,38.3158024371861,11.0754228532987,9.72558602197042,81.873703,100.0,,85.2886912768171,79.905357208427,73.0171103385866,25.1626656082783,63.6200385611365,55.501013341123,53.2028318866571,1.52,-0.3856405,-0.0787865,0.0908151,0.2238641999999999,-0.117091,-0.0157161,,146.72,2.4,104.875134243923,70.07,20.5,20.98,21.41,43.16,392.52465
MLI,Mali,1441.2,8.08943771730008,6.83582065088224,,125.88,872.332509419855,32.0375587266747,3.92560283104277,22388630,70.2950361746022,66.6278660210681,64.718171605791,33.95650101,18.3,22.1,43.5009858331426,41.2116643517937,38.5670824162883,4.40841041398445,4.62535974538132,,23.7090520643006,11.5,-0.896400299999999,-1.1810763,-2.3319481,-0.6697155,-0.882688199999999,-0.811539599999999,,56.72,11.06,108.693122357196,178.16,3.59,1.53,,21.22,
MMR,Myanmar,3740.7,38.6606005459509,16.8385248287802,,35.48,1136.99566055698,22.7852901568211,,53387102,69.7631187470302,46.5899395765067,40.2959471812487,,62.8,,47.7910290706127,46.1505017519645,26.2498362882035,,,,,4.83,-0.9391159,-1.54162579999999,-2.09394989999999,-1.13693469999999,-1.5648147,-1.4221985,,,1.61,127.240645128106,96.76,,,,36.2,638.73175
MNE,Montenegro,3193.4,311.910112359551,0.661710037174721,,104.19,7198.30460781272,3.7713187551422,2.41080198403165,625053,34.6733968682325,6.38417392888592,5.48332891129389,82.21969752,99.4,,,,,33.7525092325943,77.3741732115611,52.6094666497158,52.6094080327745,1.32,0.0383454,-0.0246248999999999,-0.0332398999999999,0.2209769,0.0178112,0.0861181,,105.72,1.52,185.488473149833,10.24,27.49,25.51,20.3,24.43,435.00334999999995
MNG,Mongolia,1420.0,36.1616429275308,0.719629831519216,0.0395838555492778,124.81,4063.53669849245,13.1631741927742,7.35894657888155,3383741,30.7846755981445,29.6458744199708,27.4273482606072,81.60682285,100.0,,98.4550191343593,98.9679816875415,96.5344670696413,61.5811184245136,46.3737209097737,47.4863808095992,47.2279239979671,7.0,-0.6644684,-0.3519979,0.7338327,-0.1284159,-0.1731689,0.1480496,,119.1,0.15,140.352142155192,39.27,50.16,15.29,18.32,55.85,378.19110000000006
MOZ,Mozambique,997.3,12.2569911504425,7.18482158752766,,132.86,588.215854695416,26.8945913502365,6.40847652975692,31707800,65.5500740598446,73.5138779786709,82.2596906801104,16.35759926,3.8,,49.4927479032385,38.6894724403886,39.1147091164726,3.7643270008865,9.06206367713411,23.0205800775002,22.4523741585311,13.2,-0.809070699999999,-0.8185849,-1.2675269,-0.8186743,-1.0487663,-0.7863927,,112.08,67.23,43.1636190464176,81.37,3.07,2.99,8.88,18.55,373.96075
MRT,Mauritania,2035.6,11.3155555555556,0.436596487823809,,107.69,1520.3111804259,19.1485811289032,3.56516484650185,4734874,42.098464858359,35.267475308936,32.847483095417,35.63660049,,17.4,,,,12.2186396655904,11.8076150896836,,,12.4,-0.879153,-0.848290299999999,-0.5222228,-0.969900299999999,-0.8740834,-0.894332599999999,,88.31,3.31,137.540323142707,179.89,9.95,3.89,,6.92,569.4255499999999
MUS,Mauritius,8640.6,186.493333333333,37.5563345017526,17.7906976744186,103.38,9804.0031863121,3.2413713398879,4.02852888157376,1266334,60.922852684278,5.3394164147472,3.00381974054021,71.59999847,99.8,,90.5263443555157,89.4044601586197,85.1820047873777,15.061881598454,42.6279667880774,85.4118917320828,85.3838865135678,9.0,0.416008,0.738763,0.9264413,0.9383776,0.7212841999999999,0.3693402,,135.19,0.06,154.053185977432,46.33,12.27,14.06,32.95,46.77,463.50985000000003
MWI,Malawi,2319.1,41.86125,42.4268137462877,,175.45,569.968967322435,25.5328304255348,9.33014410835212,20047258,83.5118074199306,65.2502232184304,71.1416384359179,15.30300045,5.6,,42.7078088726996,38.1372666808747,33.3156998960915,1.99890254943215,4.40466136998766,8.23959919600957,7.98628300017953,13.080000000000002,-0.4316195,-0.6797637,-0.102843499999999,-0.6948634,-0.2454536,-0.0757201,,44.6,55.94,59.5599408158462,55.4,1.63,1.45,3.18,15.54,490.65125
MYS,Malaysia,3768.1,2148.04861203669,2.51197686805661,5.15692451289231,100.39,10388.2667120857,9.56621458844467,2.47710241465447,34282399,24.4911371808093,10.2892948363062,5.3156240937413,96.7514278,100.0,,88.3748841160555,87.5146527341944,71.6734369523292,8.45937989806989,52.7822003512111,127.260894609567,127.231986109747,2.71,0.3015023,0.8036415,0.196108,0.7295908,0.3016338,-0.2516963,,134.04,0.0,137.684938559871,1.75,6.89,17.4,49.1,46.52,392.5575
NAM,Namibia,471.2,3.72625,0.971711061715799,,84.32,3809.80753359714,9.56300379482636,3.61690530108814,2810548,50.9428118516204,23.4867406996678,22.5471113410405,60.25999832,33.2,,71.3463883283129,69.3141073299826,61.2900805444859,9.47905469662378,74.0357540030419,68.8473248696811,58.1907291880646,8.299999999999999,0.3260821,0.1596202,0.5136088999999999,0.1492446999999999,0.2859048999999999,0.4148382,,83.54,14.46,103.727351391971,126.45,7.72,24.41,26.56,37.86,377.03405
NER,Niger,360.5,0.469265536723164,13.9733164916713,0.577494983744112,119.28,523.263179518652,36.4810258004149,3.8378680284051,24502140,82.7704063333314,74.9532795384677,78.9221714449524,12.45689964,9.1,44.4,,,,1.58103146647876,1.86778717363422,,12.9760915316451,12.36,-0.5632509,-0.639504699999999,-1.4793091,-0.694466399999999,-0.598975199999999,-0.5571309,,37.02,34.02,61.5063092448251,768.22,1.29,0.62,,0.96,476.5878
NGA,Nigeria,1621.9,17.9649598611412,40.4844252665327,,111.54,2206.66406250067,29.3882780431661,16.9528457221608,218529286,39.4301454616396,37.2704903104597,27.6861396885078,35.50979996,26.3,33.8,45.3166327186278,34.9640811024201,25.797500270357,4.2411550331707,15.9921207221934,9.73322136915709,8.82716232592948,12.725,-1.1909306,-1.0500622,-2.0135756,-0.8726579,-0.926327599999999,-0.7594776,,,17.16,89.2915858426408,90.28,3.45,5.27,3.76,14.65,350.1737
NIC,Nicaragua,2403.1,68.707252162342,12.4896127638358,,129.99,2128.30881395452,15.7299123972627,4.92841396948968,6644741,41.1407470703125,31.6590005886902,9.92412147803831,51.62039948,66.3,,26.0328025128629,21.5666503926023,18.1395867599431,7.91224795106181,21.4820663367878,28.0130754323242,25.4773411784774,9.13,-1.237514,-0.7550562,-0.4075357,-0.8867041,-1.474372,-1.3557067,,106.21,2.7,93.8165084237294,34.98,6.44,7.08,10.81,12.81,485.57044999999994
NLD,Netherlands,7850.7,273.255234297109,29.7891297891298,,103.83,49780.8440526836,1.65464640233302,2.67572008805385,17533044,5.3705216779685,2.14689767197521,1.43375087174451,92.05298013,100.0,,99.7331679359432,99.4745092687439,100.0,5.44719845588461,33.1826860088336,93.8807694464696,93.8806572822612,0.52,2.0280226,1.8535742,0.732977,1.8243489,1.7767646,1.7227024,,163.15,0.06,123.447849713072,28.73,4.44,10.94,36.22,50.21,281.02810000000005
NOR,Norway,4183.7,210.72263681592,2.20715403409559,,103.99,77812.7115614383,1.59886917714459,3.48388055266669,5408320,17.1387122773044,2.4175483600096,1.01983407133656,99.0000036,100.0,,99.4777714580126,100.0,97.6520279899277,,27.1002891068639,137.565053651411,116.227802895097,1.44,2.070812,1.9916736,1.0721678,1.6492378,2.0582629,1.9844255,,71.22,0.1399999999999999,109.585637519783,19.85,,8.94,53.08,64.92,367.45279999999997
NPL,Nepal,3063.2,112.611046459612,12.8107938611789,,142.15,1062.7888430629,22.0214522788058,4.12676744440695,29475010,33.855764725478,24.9920844414884,39.19693263314,40.98910141,,,54.0026922540655,49.9032744022651,51.00333589167,22.412247187329,20.3940604008411,103.651351375401,103.526155579109,7.98,-0.624520499999999,-0.9460782,-0.2520173,-0.6375284,-0.3560122,-0.1442262,,43.05,0.58,129.645418271275,27.2,18.26,6.72,39.99,33.18,616.7186
NZL,New Zealand,8809.4,1445.04545454545,2.33944779917208,,102.49,41490.1148198326,5.76844884341389,3.94112060778728,5084600,16.1700617414095,6.06790738697123,4.30461378827731,91.99060059,100.0,,98.7523814505022,99.2437470303567,96.528346885487,17.6807872557464,53.7418744963206,155.546350252594,140.761278176643,1.84,2.1244607,1.6029686,1.3569818,1.8534819,1.7303955999999998,1.7410291,,48.54,0.02,114.454714130458,6.1,14.4,17.72,60.01,57.58,323.86084999999997
OMN,Oman,25977.8,380.136619341013,0.241227786752827,7.3044972787167,106.69,18291.3387983888,2.39218489397188,1.68221185876085,4500424,19.8760057896431,6.17184361793841,0.618446818531096,95.23880005,100.0,,,,,16.8863758363514,50.3570456515165,68.18634950316,68.1356758999911,0.26,0.0233919,0.102771,0.3902352,0.4254017,0.2255116999999999,-0.7945707,,95.95,0.04,135.076972756826,68.34,13.75,16.6,26.31,18.89,280.9405
PAK,Pakistan,3489.4,161.930184940555,39.2797841427978,54.0623091020159,120.9,1595.02792175422,22.6625080760743,9.49641577285205,239477801,62.0666604485827,37.098033495337,67.7647351333188,,91.9,,20.9806311316514,13.4784970707722,15.3094835682753,10.4692959746931,11.4506425634055,15.3401397751102,15.2943429989133,4.82,-0.906181199999999,-0.5170351,-1.6496402,-0.6543467,-0.8231206,-0.9211047,,27.03,3.34,78.8012296805749,21.55,8.53,3.78,5.92,9.4,417.30084999999997
PAN,Panama,3515.9,123.909734513274,7.61660825020221,1.89569049142811,101.11,14552.9401400295,2.80289216669708,1.63070337301898,4345405,34.1907697310831,15.6650358804232,8.52680020892446,66.04270172,,,44.9670337532433,43.1090221705505,31.2156961266368,19.6428989671083,73.3876193524713,,78.4663245187277,1.65,-0.5235702,0.2101815,0.3538331999999999,0.2114141,-0.230409999999999,0.4667899,,80.13,1.22,147.899862038176,28.37,16.0,24.2,,28.63,409.2672
PER,Peru,4703.6,111.824219121478,3.35179375,,120.16,6547.84718181776,7.12266347558469,4.27166381536798,33155882,16.0519881727639,25.9252635884935,25.5222703699318,71.10782643,83.6,11.5,57.4978561461709,53.0286765478848,40.9253994785679,5.40700212008432,118.611831317799,47.1314277768001,47.1314227291696,2.5,-0.509709,-0.0563454,-0.334168099999999,0.0848324999999999,-0.5208197,0.2154894,,55.43,2.37,129.993736857913,42.06,4.4,39.11,18.18,31.13,376.3588
PHL,Philippines,3832.9,232.025402504472,18.7476942683704,,86.51,3350.97587587776,10.0691640204876,3.92718022100332,113100950,45.5495897489224,24.325505789458,15.4484408461727,66.90779877,96.5,26.7,51.3717638928697,47.4188134768543,32.7689810781991,8.99353408601811,29.100761529216,49.9413249106511,49.9413218056665,0.65,-0.5743865,0.1562797,-1.0935816,0.0148496,-0.6736731,-0.374633899999999,,63.48,3.58,144.424289981649,16.52,7.33,9.6,19.27,23.28,622.1315500000001
PNG,Papua New Guinea,4817.3,108.212121212121,0.728702027116548,,106.22,2378.3716816549,18.9927879202426,4.48359014042398,10012896,85.5601657177647,37.6482786053082,38.9969052489108,16.55960083,14.0,,,,,1.41350378550142,7.20579647174091,17.409571816553,14.2129981069473,0.12,-0.6567906,-0.9081302,-0.747625099999999,-0.751495399999999,-0.6493713,-0.074268,,,29.14,48.1179470954257,44.52,1.15,2.38,6.72,3.42,194.38074999999998
POL,Poland,4562.5,156.061016337215,36.1940542306436,,113.64,16368.6239689025,2.24552304361646,5.05502704719272,36981559,40.1903486794457,9.0964773184197,7.83971994488318,85.37490906,100.0,,95.7201672270221,95.6897434226086,71.3053178578423,23.2613779081144,66.976240307094,45.7278891219221,45.7269873808856,5.7,0.6869719,0.5887761,0.5651963,0.6736094,0.4098572,0.369436,,110.87,0.0,132.987203939653,29.24,18.95,22.08,17.64,45.13,377.32605
